,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
97330,davisik02,2013,1,NYN,NL,103,317,37,65,14,0,9,33.0,4.0,0.0,57,101.0,5.0,1.0,0.0,2.0,9.0
97332,davisra01,2013,1,TOR,AL,108,331,49,86,16,2,6,24.0,45.0,6.0,21,67.0,0.0,5.0,1.0,2.0,8.0
97334,deazaal01,2013,1,CHA,AL,153,607,84,160,27,4,17,62.0,20.0,8.0,50,147.0,1.0,6.0,6.0,6.0,8.0
97338,dejesda01,2013,1,CHN,NL,84,284,39,71,19,3,6,27.0,3.0,0.0,29,55.0,0.0,5.0,0.0,0.0,3.0
97351,denorch01,2013,1,SDN,NL,144,473,67,132,21,2,10,47.0,11.0,0.0,42,84.0,2.0,1.0,0.0,4.0,13.0
97352,derosma01,2013,1,TOR,AL,88,204,23,48,12,1,7,36.0,0.0,0.0,28,49.0,1.0,1.0,0.0,3.0,8.0
97353,descada01,2013,1,SLN,NL,123,328,43,78,25,1,5,43.0,6.0,3.0,22,56.0,5.0,3.0,3.0,2.0,7.0
97354,desmoia01,2013,1,WAS,NL,158,600,77,168,38,3,20,80.0,21.0,6.0,43,145.0,3.0,5.0,2.0,5.0,16.0
97366,dirksan01,2013,1,DET,AL,131,438,60,112,16,2,9,37.0,7.0,1.0,42,84.0,2.0,2.0,1.0,1.0,6.0
97367,dobbsgr01,2013,1,MIA,NL,114,237,21,54,11,0,2,22.0,1.0,1.0,22,40.0,6.0,5.0,0.0,3.0,5.0
97370,dominma01,2013,1,HOU,AL,152,543,56,131,25,0,21,77.0,0.0,1.0,30,96.0,1.0,7.0,2.0,7.0,17.0
97371,donaljo02,2013,1,OAK,AL,158,579,89,174,37,3,24,93.0,5.0,2.0,76,110.0,2.0,6.0,1.0,6.0,15.0
97375,doumiry01,2013,1,MIN,AL,135,485,49,120,28,1,14,55.0,1.0,0.0,48,99.0,4.0,1.0,0.0,4.0,13.0
97379,doziebr01,2013,1,MIN,AL,147,558,72,136,33,4,18,66.0,14.0,7.0,51,120.0,0.0,6.0,3.0,4.0,14.0
97381,drewst01,2013,1,BOS,AL,124,442,57,112,29,8,13,67.0,6.0,0.0,54,124.0,3.0,1.0,0.0,4.0,9.0
97382,dudalu01,2013,1,NYN,NL,100,318,42,71,16,0,15,33.0,0.0,3.0,55,102.0,4.0,9.0,0.0,2.0,1.0
97388,dunnad01,2013,1,CHA,AL,149,525,60,115,15,0,34,86.0,1.0,1.0,76,189.0,7.0,3.0,0.0,3.0,2.0
97393,dysonja01,2013,1,KCA,AL,87,213,30,55,9,4,2,17.0,34.0,6.0,21,45.0,1.0,1.0,3.0,1.0,4.0
97397,ellisaj01,2013,1,LAN,NL,115,390,43,93,17,1,10,52.0,0.0,2.0,45,78.0,1.0,3.0,4.0,6.0,11.0
97398,ellisma01,2013,1,LAN,NL,126,433,46,117,13,2,6,48.0,4.0,1.0,26,74.0,2.0,10.0,6.0,5.0,5.0
97399,ellsbja01,2013,1,BOS,AL,134,577,92,172,31,8,9,53.0,52.0,4.0,47,92.0,3.0,5.0,1.0,2.0,12.0
97401,encared01,2013,1,TOR,AL,142,530,90,144,29,1,36,104.0,7.0,1.0,82,62.0,7.0,4.0,0.0,5.0,20.0
97407,escobal02,2013,1,KCA,AL,158,607,57,142,20,4,4,52.0,22.0,0.0,19,84.0,1.0,3.0,9.0,4.0,12.0
97409,escobyu01,2013,1,TBA,AL,153,508,61,130,27,1,9,56.0,4.0,4.0,57,73.0,2.0,3.0,6.0,4.0,19.0
97412,ethiean01,2013,1,LAN,NL,142,482,54,131,33,2,12,52.0,4.0,3.0,61,95.0,11.0,7.0,0.0,3.0,9.0
97425,fieldpr01,2013,1,DET,AL,162,624,82,174,36,0,25,106.0,1.0,1.0,75,117.0,5.0,9.0,0.0,4.0,20.0
97433,flahery01,2013,1,BAL,AL,85,246,28,55,11,0,10,27.0,2.0,0.0,19,62.0,3.0,5.0,1.0,0.0,2.0
97435,floripe01,2013,1,MIN,AL,134,403,44,89,17,0,9,44.0,15.0,6.0,33,115.0,1.0,2.0,5.0,3.0,7.0
97436,flowety01,2013,1,CHA,AL,84,256,24,50,11,0,10,24.0,0.0,1.0,14,94.0,1.0,4.0,0.0,1.0,9.0
97441,fowlede01,2013,1,COL,NL,119,415,71,109,18,3,12,42.0,19.0,9.0,65,105.0,1.0,6.0,4.0,2.0,5.0
97448,francju02,2013,2,MIL,NL,89,240,26,53,10,1,13,32.0,0.0,1.0,25,95.0,3.0,3.0,0.0,2.0,3.0
97449,frandke01,2013,1,PHI,NL,119,252,27,59,10,1,5,26.0,1.0,0.0,12,29.0,0.0,11.0,1.0,2.0,10.0
97450,frankni01,2013,1,SEA,AL,102,369,38,83,20,1,12,45.0,6.0,1.0,42,113.0,1.0,0.0,0.0,1.0,2.0
97452,frazito01,2013,1,CIN,NL,150,531,63,124,29,3,19,73.0,6.0,5.0,50,125.0,1.0,14.0,2.0,3.0,14.0
97453,freemfr01,2013,1,ATL,NL,147,551,89,176,27,2,23,109.0,1.0,0.0,66,121.0,10.0,7.0,0.0,5.0,10.0
97456,freesda01,2013,1,SLN,NL,138,462,53,121,26,1,9,60.0,1.0,2.0,47,106.0,1.0,9.0,0.0,3.0,25.0
97457,freimna01,2013,1,OAK,AL,80,190,10,52,8,1,4,24.0,0.0,0.0,14,31.0,0.0,2.0,0.0,2.0,8.0
97462,fuldsa01,2013,1,TBA,AL,119,176,25,35,0,3,2,17.0,8.0,2.0,17,28.0,0.0,1.0,4.0,2.0,6.0
97476,gardnbr01,2013,1,NYA,AL,145,539,81,147,33,10,8,52.0,24.0,8.0,52,127.0,1.0,8.0,7.0,3.0,8.0
97481,gattiev01,2013,1,ATL,NL,105,354,44,86,21,0,21,65.0,0.0,0.0,21,81.0,4.0,4.0,0.0,3.0,10.0
97487,gentrcr01,2013,1,TEX,AL,106,246,39,69,12,4,2,22.0,24.0,3.0,29,46.0,2.0,8.0,3.0,1.0,5.0
97494,gillaco01,2013,1,CHA,AL,134,408,46,100,14,3,13,40.0,0.0,1.0,37,79.0,4.0,1.0,0.0,6.0,7.0
97501,goldspa01,2013,1,ARI,NL,160,602,103,182,36,3,36,125.0,15.0,7.0,99,145.0,19.0,3.0,0.0,5.0,25.0
97503,gomesjo01,2013,1,BOS,AL,116,312,49,77,17,0,13,52.0,1.0,0.0,43,89.0,3.0,6.0,0.0,5.0,6.0
97504,gomesya01,2013,1,CLE,AL,88,293,45,86,18,2,11,38.0,2.0,0.0,18,67.0,0.0,7.0,0.0,4.0,12.0
97505,gomezca01,2013,1,MIL,NL,147,536,80,152,27,10,24,73.0,40.0,7.0,37,146.0,2.0,10.0,1.0,6.0,11.0
97507,gonzaad01,2013,1,LAN,NL,157,583,69,171,32,0,22,100.0,1.0,0.0,47,98.0,6.0,1.0,0.0,10.0,12.0
97511,gonzaca01,2013,1,COL,NL,110,391,72,118,23,6,26,70.0,21.0,3.0,41,118.0,2.0,1.0,0.0,3.0,7.0
97519,gordoal01,2013,1,KCA,AL,156,633,90,168,27,6,20,81.0,11.0,3.0,52,141.0,7.0,9.0,0.0,6.0,4.0
97534,gregodi01,2013,1,ARI,NL,103,357,47,90,16,3,7,28.0,0.0,2.0,37,65.0,5.0,6.0,2.0,1.0,4.0
97550,guzmaje01,2013,1,SDN,NL,126,288,33,65,17,0,9,35.0,3.0,0.0,27,79.0,1.0,2.0,1.0,0.0,4.0
97551,gyorkje01,2013,1,SDN,NL,125,486,62,121,26,0,23,63.0,1.0,1.0,33,123.0,1.0,4.0,0.0,2.0,14.0
97552,hafnetr01,2013,1,NYA,AL,82,262,31,53,8,1,12,37.0,2.0,0.0,32,79.0,2.0,5.0,0.0,0.0,5.0
97554,hairsje02,2013,1,LAN,NL,96,204,17,43,7,0,2,22.0,0.0,0.0,14,22.0,0.0,2.0,3.0,3.0,7.0
97562,hamiljo03,2013,1,LAA,AL,151,576,73,144,32,5,21,79.0,4.0,0.0,47,158.0,4.0,4.0,0.0,9.0,16.0
97567,hannaja01,2013,1,CIN,NL,83,139,12,30,5,1,1,14.0,0.0,0.0,19,38.0,1.0,2.0,0.0,1.0,6.0
97573,hardyjj01,2013,1,BAL,AL,159,601,66,158,27,0,25,76.0,2.0,1.0,38,73.0,3.0,0.0,3.0,2.0,14.0
97575,harpebr03,2013,1,WAS,NL,118,424,71,116,24,3,20,58.0,11.0,4.0,61,94.0,4.0,5.0,3.0,4.0,4.0
97586,headlch01,2013,1,SDN,NL,141,520,59,130,35,2,13,50.0,8.0,4.0,67,142.0,7.0,11.0,0.0,2.0,9.0
97588,hechaad01,2013,1,MIA,NL,148,543,30,123,14,8,3,42.0,11.0,10.0,30,96.0,1.0,0.0,4.0,1.0,19.0
97590,heisech01,2013,1,CIN,NL,87,224,29,53,11,1,9,23.0,3.0,0.0,9,51.0,0.0,5.0,4.0,2.0,4.0
97593,heltoto01,2013,1,COL,NL,124,397,41,99,22,1,15,61.0,0.0,0.0,40,87.0,1.0,0.0,0.0,5.0,4.0
97604,herrejo03,2013,1,COL,NL,81,195,16,57,7,2,1,16.0,3.0,2.0,14,24.0,3.0,0.0,4.0,2.0,6.0
97608,heywaja01,2013,1,ATL,NL,104,382,67,97,22,1,14,38.0,2.0,4.0,48,73.0,1.0,8.0,1.0,0.0,7.0
97609,hicksaa01,2013,1,MIN,AL,81,281,37,54,11,3,8,27.0,9.0,3.0,24,84.0,0.0,2.0,4.0,2.0,0.0
97610,hillaa01,2013,1,ARI,NL,87,327,45,95,21,1,11,41.0,1.0,4.0,29,48.0,2.0,5.0,0.0,1.0,6.0
97620,hollima01,2013,1,SLN,NL,141,520,103,156,31,1,22,94.0,6.0,1.0,69,86.0,5.0,9.0,0.0,4.0,31.0
97625,hosmeer01,2013,1,KCA,AL,159,623,86,188,34,3,17,79.0,11.0,4.0,51,100.0,4.0,1.0,1.0,4.0,15.0
97626,howarry01,2013,1,PHI,NL,80,286,34,76,20,2,11,43.0,0.0,0.0,23,95.0,4.0,2.0,0.0,6.0,6.0
97634,hundlni01,2013,1,SDN,NL,114,373,35,87,19,0,13,44.0,1.0,0.0,26,98.0,5.0,5.0,1.0,3.0,7.0
97635,hunteto01,2013,1,DET,AL,144,606,90,184,37,5,17,84.0,3.0,2.0,26,113.0,0.0,7.0,3.0,10.0,11.0
97638,iannech01,2013,1,LAA,AL,115,325,40,73,15,0,11,39.0,0.0,1.0,68,100.0,2.0,2.0,0.0,4.0,8.0
97639,ibanera01,2013,1,SEA,AL,124,454,54,110,20,2,29,65.0,0.0,0.0,42,128.0,1.0,0.0,0.0,0.0,8.0
97642,infanom01,2013,1,DET,AL,118,453,54,144,24,3,10,51.0,5.0,2.0,20,44.0,1.0,0.0,0.0,3.0,11.0
97649,izturma01,2013,1,TOR,AL,107,365,33,86,12,0,5,32.0,1.0,5.0,27,38.0,0.0,1.0,3.0,3.0,11.0
97650,jacksau01,2013,1,DET,AL,129,552,99,150,30,7,12,49.0,8.0,4.0,52,129.0,0.0,4.0,3.0,3.0,12.0
97657,jayjo02,2013,1,SLN,NL,157,548,75,151,27,2,7,67.0,10.0,5.0,52,103.0,7.0,14.0,9.0,5.0,13.0
97661,jennide01,2013,1,TBA,AL,139,527,82,133,31,6,14,54.0,20.0,8.0,64,115.0,0.0,3.0,3.0,5.0,6.0
97667,johnsch05,2013,1,ATL,NL,142,514,54,165,34,0,12,68.0,0.0,0.0,29,116.0,5.0,2.0,0.0,2.0,20.0
97674,johnske05,2013,1,TBA,AL,118,366,41,86,12,2,16,52.0,7.0,4.0,35,99.0,1.0,3.0,0.0,3.0,4.0
97679,jonesad01,2013,1,BAL,AL,160,653,100,186,35,1,33,108.0,14.0,3.0,25,136.0,4.0,8.0,0.0,3.0,15.0
97680,jonesga02,2013,1,PIT,NL,144,403,41,94,26,2,15,51.0,2.0,0.0,31,101.0,0.0,2.0,0.0,4.0,10.0
97685,joycema01,2013,1,TBA,AL,140,413,61,97,22,0,18,47.0,7.0,3.0,59,87.0,0.0,2.0,0.0,7.0,8.0
97688,kawasmu01,2013,1,TOR,AL,96,240,27,55,6,5,1,24.0,7.0,1.0,32,41.0,0.0,4.0,10.0,3.0,5.0
97692,kellydo01,2013,1,DET,AL,112,216,33,48,6,1,6,23.0,2.0,0.0,27,28.0,1.0,2.0,2.0,4.0,4.0
97695,kendrho01,2013,1,LAA,AL,122,478,55,142,21,4,13,54.0,6.0,3.0,23,89.0,5.0,6.0,3.0,3.0,16.0
97700,keppije01,2013,1,CHA,AL,117,423,38,107,13,1,4,40.0,0.0,1.0,20,41.0,1.0,0.0,2.0,5.0,14.0
97707,kinslia01,2013,1,TEX,AL,136,545,85,151,31,2,13,72.0,15.0,11.0,51,59.0,0.0,8.0,3.0,7.0,5.0
97709,kipnija01,2013,1,CLE,AL,149,564,86,160,36,4,17,84.0,30.0,7.0,76,143.0,3.0,3.0,5.0,10.0,10.0
97715,konerpa01,2013,1,CHA,AL,126,467,41,114,16,0,12,54.0,0.0,0.0,45,74.0,2.0,4.0,0.0,4.0,12.0
97718,kotsama01,2013,1,SDN,NL,104,155,8,30,2,0,1,12.0,0.0,2.0,13,25.0,0.0,0.0,1.0,2.0,1.0
97720,kozmape01,2013,1,SLN,NL,143,410,44,89,20,0,1,35.0,3.0,1.0,34,91.0,8.0,0.0,1.0,3.0,6.0
97724,kubelja01,2013,1,ARI,NL,89,241,21,53,8,1,5,32.0,0.0,1.0,24,82.0,3.0,0.0,0.0,2.0,6.0
97731,lagarju01,2013,1,NYN,NL,121,392,35,95,21,5,4,34.0,6.0,3.0,20,96.0,4.0,2.0,5.0,2.0,6.0
97741,larocad01,2013,1,WAS,NL,152,511,70,121,19,3,20,62.0,4.0,1.0,72,131.0,10.0,3.0,0.0,4.0,13.0
97745,lawribr01,2013,1,TOR,AL,107,401,41,102,18,3,11,46.0,9.0,5.0,30,68.0,1.0,7.0,1.0,3.0,8.0
97755,lemahdj01,2013,1,COL,NL,109,404,39,113,21,3,2,28.0,18.0,7.0,19,67.0,2.0,1.0,7.0,3.0,13.0
97767,lindad01,2013,1,TOR,AL,143,465,67,134,26,1,23,67.0,1.0,0.0,51,103.0,5.0,1.0,0.0,4.0,20.0
97771,lobatjo01,2013,1,TBA,AL,100,277,38,69,15,2,7,32.0,0.0,1.0,30,65.0,0.0,0.0,2.0,2.0,5.0
97779,lombast02,2013,1,WAS,NL,118,290,25,75,15,1,2,22.0,4.0,3.0,8,34.0,1.0,1.0,5.0,3.0,6.0
97780,loneyja01,2013,1,TBA,AL,158,549,54,164,33,0,13,75.0,3.0,1.0,44,77.0,6.0,0.0,1.0,4.0,16.0
97781,longoev01,2013,1,TBA,AL,160,614,91,165,39,3,32,88.0,1.0,0.0,70,162.0,10.0,3.0,0.0,6.0,16.0
97784,loughda01,2013,1,KCA,AL,96,315,35,90,17,4,5,33.0,5.0,2.0,10,52.0,0.0,3.0,4.0,3.0,3.0
97788,lowrije01,2013,1,OAK,AL,154,603,80,175,45,2,15,75.0,1.0,0.0,50,91.0,3.0,2.0,3.0,4.0,17.0
97789,lucased01,2013,1,MIA,NL,94,351,43,90,14,1,4,28.0,1.0,1.0,26,78.0,1.0,2.0,4.0,1.0,6.0
97790,lucrojo01,2013,1,MIL,NL,147,521,59,146,25,6,18,82.0,9.0,1.0,46,69.0,2.0,5.0,0.0,8.0,16.0
97800,machama01,2013,1,BAL,AL,156,667,88,189,51,3,14,71.0,6.0,7.0,29,113.0,0.0,2.0,9.0,3.0,15.0
97811,markani01,2013,1,BAL,AL,160,634,89,172,24,0,10,59.0,1.0,2.0,55,76.0,3.0,3.0,0.0,8.0,17.0
97821,martest01,2013,1,PIT,NL,135,510,83,143,26,10,12,35.0,41.0,15.0,25,138.0,2.0,24.0,6.0,1.0,6.0
97828,martijd02,2013,1,HOU,AL,86,296,24,74,17,0,7,36.0,2.0,0.0,10,82.0,0.0,0.0,0.0,3.0,8.0
97830,martile01,2013,1,TEX,AL,147,457,66,119,21,6,8,49.0,36.0,9.0,28,104.0,0.0,8.0,12.0,3.0,6.0
97832,martiru01,2013,1,PIT,NL,127,438,51,99,21,0,15,55.0,9.0,5.0,58,108.0,2.0,8.0,1.0,1.0,13.0
97834,martivi01,2013,1,DET,AL,159,605,68,182,36,0,14,83.0,0.0,2.0,54,62.0,10.0,1.0,0.0,8.0,23.0
97841,mauerjo01,2013,1,MIN,AL,113,445,62,144,35,0,11,47.0,0.0,1.0,61,89.0,7.0,0.0,0.0,2.0,7.0
97846,maybejo02,2013,1,PHI,NL,134,353,47,80,23,1,11,39.0,5.0,3.0,27,90.0,1.0,3.0,0.0,1.0,6.0
97850,mccanbr01,2013,1,ATL,NL,102,356,43,91,13,0,20,57.0,0.0,1.0,39,66.0,3.0,5.0,0.0,2.0,9.0
97853,mccutan01,2013,1,PIT,NL,157,583,97,185,38,5,21,84.0,27.0,10.0,78,101.0,12.0,9.0,0.0,4.0,13.0
97867,mclouna01,2013,1,BAL,AL,146,531,76,137,31,4,12,36.0,30.0,7.0,53,86.0,1.0,4.0,4.0,1.0,7.0
97874,mercejo03,2013,1,PIT,NL,103,333,33,95,22,2,8,27.0,3.0,2.0,22,62.0,6.0,4.0,5.0,1.0,7.0
97876,mesorde01,2013,1,CIN,NL,103,323,31,77,13,0,9,42.0,0.0,2.0,24,61.0,4.0,0.0,0.0,5.0,9.0
97877,middlwi01,2013,1,BOS,AL,94,348,41,79,18,0,17,49.0,3.0,1.0,20,98.0,3.0,2.0,1.0,3.0,13.0
97889,molinjo01,2013,1,TBA,AL,99,283,26,66,14,0,2,18.0,2.0,1.0,22,63.0,1.0,2.0,3.0,3.0,11.0
97890,molinya01,2013,1,SLN,NL,136,505,68,161,44,0,12,80.0,3.0,2.0,30,55.0,4.0,3.0,0.0,3.0,14.0
97893,montemi01,2013,1,ARI,NL,116,413,44,95,14,0,11,42.0,0.0,0.0,51,110.0,4.0,5.0,0.0,6.0,18.0
97899,moralke01,2013,1,SEA,AL,156,602,64,167,34,0,23,80.0,0.0,0.0,49,114.0,6.0,5.0,0.0,1.0,21.0
97901,morelmi01,2013,1,TEX,AL,147,462,60,107,24,1,23,60.0,0.0,0.0,45,117.0,1.0,3.0,0.0,8.0,10.0
97902,morneju01,2013,1,MIN,AL,127,495,56,128,32,0,17,74.0,0.0,0.0,37,98.0,3.0,6.0,0.0,5.0,9.0
97905,morrilo01,2013,1,MIA,NL,85,293,32,71,13,4,6,36.0,0.0,0.0,38,56.0,5.0,2.0,0.0,0.0,10.0
97912,mossbr01,2013,1,OAK,AL,145,446,73,114,23,3,30,87.0,4.0,2.0,50,140.0,3.0,6.0,0.0,3.0,4.0
97913,moustmi01,2013,1,KCA,AL,136,472,42,110,26,0,12,42.0,2.0,4.0,32,83.0,1.0,5.0,1.0,4.0,13.0
97916,murphda07,2013,1,TEX,AL,142,436,51,96,26,1,13,45.0,1.0,4.0,37,59.0,2.0,1.0,0.0,1.0,11.0
97917,murphda08,2013,1,NYN,NL,161,658,92,188,38,4,13,78.0,23.0,3.0,32,95.0,2.0,2.0,0.0,5.0,13.0
97921,myerswi01,2013,1,TBA,AL,88,335,50,98,23,0,13,53.0,5.0,2.0,33,91.0,6.0,1.0,0.0,4.0,10.0
97922,napolmi01,2013,1,BOS,AL,139,498,79,129,38,2,23,92.0,1.0,1.0,73,187.0,3.0,6.0,0.0,1.0,15.0
97925,navada01,2013,1,BOS,AL,134,458,77,139,29,0,12,66.0,0.0,2.0,51,93.0,2.0,15.0,4.0,8.0,10.0
97926,navardi01,2013,1,CHN,NL,89,240,31,72,7,0,13,34.0,0.0,1.0,23,36.0,1.0,2.0,0.0,1.0,4.0
97941,nixja01,2013,1,NYA,AL,87,267,32,63,9,1,3,24.0,13.0,1.0,24,80.0,1.0,5.0,4.0,3.0,4.0
97942,nixla01,2013,1,PHI,NL,81,128,11,23,4,0,2,7.0,1.0,0.0,8,44.0,2.0,0.0,0.0,0.0,2.0
97950,norride01,2013,1,OAK,AL,98,264,41,65,16,0,9,30.0,5.0,0.0,37,71.0,1.0,4.0,1.0,2.0,5.0
97952,nunezed02,2013,1,NYA,AL,90,304,38,79,17,4,3,28.0,10.0,3.0,20,51.0,1.0,3.0,4.0,5.0,3.0
97968,ortizda01,2013,1,BOS,AL,137,518,84,160,38,2,30,103.0,4.0,0.0,76,88.0,27.0,1.0,0.0,5.0,21.0
97976,overbly01,2013,1,NYA,AL,142,445,43,107,24,1,14,59.0,2.0,0.0,36,111.0,0.0,0.0,0.0,4.0,16.0
97979,pachejo01,2013,1,COL,NL,95,247,23,59,15,0,1,22.0,0.0,0.0,10,38.0,0.0,3.0,1.0,1.0,4.0
97986,parmech01,2013,1,MIN,AL,101,294,21,67,13,0,8,24.0,1.0,1.0,33,81.0,0.0,3.0,0.0,3.0,6.0
97988,parrage01,2013,1,ARI,NL,156,601,79,161,43,4,10,48.0,10.0,10.0,48,100.0,3.0,3.0,7.0,4.0,12.0
97995,paulxa01,2013,1,CIN,NL,97,209,24,51,12,0,7,32.0,0.0,1.0,27,53.0,3.0,3.0,0.0,0.0,6.0
98001,pedrodu01,2013,1,BOS,AL,160,641,91,193,42,2,9,84.0,17.0,5.0,73,75.0,4.0,3.0,0.0,7.0,24.0
98006,penaca01,2013,1,HOU,AL,85,277,38,58,13,1,8,25.0,1.0,3.0,43,89.0,5.0,4.0,1.0,0.0,5.0
98009,pencehu01,2013,1,SFN,NL,162,629,91,178,35,5,27,99.0,22.0,3.0,52,115.0,3.0,3.0,0.0,3.0,17.0
98010,pennicl01,2013,1,ARI,NL,96,269,25,65,13,1,1,18.0,2.0,0.0,26,54.0,5.0,1.0,2.0,1.0,7.0
98011,peraljh01,2013,1,DET,AL,107,409,50,124,30,0,11,55.0,3.0,3.0,35,98.0,2.0,1.0,1.0,2.0,9.0
98012,peraljo01,2013,1,TBA,AL,80,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
98023,perezsa02,2013,1,KCA,AL,138,496,48,145,25,3,13,79.0,0.0,0.0,21,63.0,2.0,4.0,0.0,5.0,13.0
98035,phillbr01,2013,1,CIN,NL,151,606,80,158,24,2,18,103.0,5.0,3.0,39,98.0,6.0,8.0,4.0,9.0,19.0
98038,pierrju01,2013,1,MIA,NL,113,308,36,76,11,2,1,8.0,23.0,6.0,13,27.0,0.0,3.0,6.0,0.0,4.0
98039,pierzaj01,2013,1,TEX,AL,134,503,48,137,24,1,17,70.0,1.0,1.0,11,76.0,2.0,9.0,0.0,6.0,14.0
98044,plouftr01,2013,1,MIN,AL,129,477,44,121,22,1,14,52.0,2.0,1.0,34,112.0,1.0,6.0,1.0,4.0,11.0
98045,polanpl01,2013,1,MIA,NL,118,377,33,98,13,0,1,23.0,2.0,0.0,23,31.0,1.0,9.0,3.0,4.0,15.0
98046,polloaj01,2013,1,ARI,NL,137,443,64,119,28,5,8,38.0,12.0,3.0,33,82.0,1.0,2.0,3.0,1.0,5.0
98049,poseybu01,2013,1,SFN,NL,148,520,61,153,34,1,15,72.0,2.0,1.0,60,70.0,8.0,8.0,0.0,7.0,15.0
98050,pradoma01,2013,1,ARI,NL,155,609,70,172,36,2,14,82.0,3.0,5.0,47,53.0,2.0,2.0,0.0,6.0,29.0
98057,profaju01,2013,1,TEX,AL,85,286,30,67,11,0,6,26.0,2.0,4.0,26,63.0,0.0,5.0,6.0,1.0,1.0
98059,puigya01,2013,1,LAN,NL,104,382,66,122,21,2,19,42.0,11.0,8.0,36,97.0,6.0,11.0,0.0,3.0,6.0
98060,pujolal01,2013,1,LAA,AL,99,391,49,101,19,0,17,64.0,1.0,1.0,40,55.0,8.0,5.0,0.0,7.0,18.0
98061,puntoni01,2013,1,LAN,NL,116,294,34,75,15,0,2,21.0,3.0,3.0,33,67.0,0.0,0.0,6.0,2.0,4.0
98067,quentca01,2013,1,SDN,NL,82,276,42,76,21,0,13,44.0,0.0,0.0,31,55.0,0.0,9.0,0.0,4.0,7.0
98071,quintom01,2013,1,NYN,NL,95,315,28,70,9,2,2,21.0,2.0,0.0,38,70.0,7.0,1.0,3.0,2.0,10.0
98073,raburry01,2013,1,CLE,AL,87,243,40,66,18,0,16,55.0,0.0,0.0,29,67.0,0.0,4.0,0.0,1.0,4.0
98075,ramiral03,2013,1,CHA,AL,158,637,68,181,39,2,6,48.0,30.0,9.0,26,68.0,2.0,3.0,4.0,4.0,17.0
98076,ramirar01,2013,1,MIL,NL,92,304,43,86,18,0,12,49.0,0.0,1.0,36,55.0,0.0,8.0,0.0,3.0,8.0
98078,ramirha01,2013,1,LAN,NL,86,304,62,105,25,2,20,57.0,10.0,2.0,27,52.0,3.0,3.0,0.0,2.0,5.0
98089,rasmuco01,2013,1,TOR,AL,118,417,57,115,26,1,22,66.0,0.0,1.0,37,135.0,0.0,3.0,0.0,1.0,4.0
98094,reddijo01,2013,1,OAK,AL,114,385,54,87,19,2,12,56.0,9.0,2.0,46,86.0,1.0,2.0,1.0,7.0,4.0
98100,rendoan01,2013,1,WAS,NL,98,351,40,93,23,1,7,35.0,1.0,1.0,31,69.0,3.0,5.0,2.0,5.0,7.0
98102,reverbe01,2013,1,PHI,NL,88,315,37,96,9,3,0,17.0,22.0,8.0,16,36.0,1.0,0.0,5.0,0.0,10.0
98103,reyesjo01,2013,1,TOR,AL,93,382,58,113,20,0,10,37.0,15.0,6.0,34,47.0,2.0,1.0,0.0,2.0,6.0
98105,reynoma01,2013,1,CLE,AL,99,335,40,72,8,0,15,48.0,3.0,0.0,43,123.0,1.0,3.0,0.0,3.0,7.0
98112,riosal01,2013,1,CHA,AL,109,430,57,119,22,2,12,55.0,26.0,6.0,32,78.0,2.0,1.0,0.0,1.0,12.0
98116,rizzoan01,2013,1,CHN,NL,160,606,71,141,40,2,23,80.0,6.0,5.0,76,127.0,7.0,6.0,0.0,2.0,12.0
98123,robinde02,2013,1,CIN,NL,102,192,21,49,7,3,0,8.0,4.0,5.0,18,44.0,0.0,1.0,5.0,0.0,0.0
98124,robinsh01,2013,1,SLN,NL,99,144,22,36,2,1,2,16.0,5.0,1.0,23,17.0,0.0,0.0,0.0,4.0,2.0
98133,rodrise01,2013,1,TBA,AL,96,195,21,48,10,1,5,23.0,1.0,3.0,17,59.0,0.0,5.0,3.0,2.0,3.0
98139,rolliji01,2013,1,PHI,NL,160,600,65,151,36,2,6,39.0,22.0,6.0,59,93.0,6.0,1.0,3.0,3.0,12.0
98150,rosarwi01,2013,1,COL,NL,121,449,63,131,22,1,21,79.0,4.0,1.0,15,109.0,0.0,1.0,0.0,1.0,7.0
98153,rossco01,2013,1,ARI,NL,94,317,33,88,17,1,8,38.0,3.0,2.0,25,50.0,1.0,3.0,1.0,5.0,10.0
98161,ruggiju01,2013,1,MIA,NL,128,424,49,94,18,1,18,50.0,15.0,8.0,41,114.0,1.0,5.0,1.0,0.0,9.0
98162,ruizca01,2013,1,PHI,NL,92,310,30,83,16,0,5,37.0,1.0,0.0,18,39.0,3.0,7.0,4.0,2.0,11.0
98166,rutlejo01,2013,1,COL,NL,88,285,45,67,6,1,7,19.0,12.0,0.0,22,62.0,1.0,2.0,4.0,1.0,2.0
98167,ryanbr01,2013,1,SEA,AL,87,260,23,50,10,0,3,21.0,4.0,2.0,21,60.0,1.0,1.0,4.0,1.0,11.0
98176,saltaja01,2013,1,BOS,AL,121,425,68,116,40,0,14,65.0,4.0,1.0,43,139.0,3.0,0.0,0.0,2.0,7.0
98182,sanchga01,2013,1,PIT,NL,136,264,29,67,18,0,7,36.0,1.0,0.0,44,51.0,1.0,4.0,0.0,7.0,3.0
